DateTime,Average,Data1,Data2,Data3,Data4,Longitude,Latitude,T1,T2,T(avg),Date,Time
5/5/2024 16:00,8.75,11,9,6.0,9.0,33.9,-117.51,22,18,20.0,5/5/2024,16:00
5/5/2024 16:10,8.75,11,9,8.0,7.0,33.9,-117.51,22,18,20.0,5/5/2024,16:10
5/5/2024 16:20,8.25,9,9,7.0,8.0,33.9,-117.51,22,17,19.5,5/5/2024,16:20
5/5/2024 16:30,9.5,13,12,6.0,7.0,33.9,-117.51,22,18,20.0,5/5/2024,16:30
5/5/2024 16:40,9.5,13,10,6.0,9.0,33.9,-117.51,22,17,19.5,5/5/2024,16:40
5/5/2024 16:50,9.5,11,10,7.0,10.0,33.9,-117.51,22,17,19.5,5/5/2024,16:50
5/5/2024 17:00,9.5,12,10,7.0,9.0,33.9,-117.51,22,16,19.0,5/5/2024,17:00
5/5/2024 17:10,10.5,13,12,8.0,9.0,33.9,-117.51,23,17,20.0,5/5/2024,17:10
5/5/2024 17:20,9.75,11,9,8.0,11.0,33.9,-117.51,23,17,20.0,5/5/2024,17:20
5/5/2024 17:30,11.25,14,12,9.0,10.0,33.9,-117.51,23,16,19.5,5/5/2024,17:30
5/5/2024 17:40,10.25,13,10,7.0,11.0,33.9,-117.51,22,16,19.0,5/5/2024,17:40
5/5/2024 17:50,10.75,13,13,7.0,10.0,33.9,-117.51,22,16,19.0,5/5/2024,17:50
5/5/2024 18:00,10.75,13,12,8.0,10.0,33.9,-117.51,22,15,18.5,5/5/2024,18:00
5/5/2024 18:10,10.75,12,10,9.0,12.0,33.9,-117.51,21,14,17.5,5/5/2024,18:10
5/5/2024 18:20,10.75,13,12,8.0,10.0,33.9,-117.51,21,14,17.5,5/5/2024,18:20
5/5/2024 18:30,10.25,13,11,8.0,9.0,33.9,-117.51,19,14,16.5,5/5/2024,18:30
5/5/2024 18:40,10.75,13,11,8.0,11.0,33.9,-117.51,19,14,16.5,5/5/2024,18:40
5/5/2024 18:50,10.5,12,11,8.0,11.0,33.9,-117.51,18,13,15.5,5/5/2024,18:50
5/5/2024 19:00,10.0,12,11,8.0,9.0,33.9,-117.51,18,13,15.5,5/5/2024,19:00
5/5/2024 19:10,10.75,15,12,7.0,9.0,33.9,-117.51,17,13,15.0,5/5/2024,19:10
5/5/2024 19:20,9.75,14,10,7.0,8.0,33.9,-117.51,17,13,15.0,5/5/2024,19:20
5/5/2024 19:30,10.75,16,11,7.0,9.0,33.9,-117.51,17,13,15.0,5/5/2024,19:30
5/5/2024 19:40,9.5,12,11,6.0,9.0,33.9,-117.51,17,13,15.0,5/5/2024,19:40
5/5/2024 19:50,10.0,13,11,8.0,8.0,33.9,-117.51,16,12,14.0,5/5/2024,19:50
5/5/2024 20:00,10.0,14,12,6.0,8.0,33.9,-117.51,16,12,14.0,5/5/2024,20:00
5/5/2024 20:10,11.25,15,15,7.0,8.0,33.9,-117.51,16,12,14.0,5/5/2024,20:10
5/5/2024 20:20,12.5,19,16,6.0,9.0,33.9,-117.51,16,13,14.5,5/5/2024,20:20
5/5/2024 20:30,14.75,23,21,6.0,9.0,33.9,-117.51,16,13,14.5,5/5/2024,20:30
5/5/2024 20:40,14.0,21,18,7.0,10.0,33.9,-117.51,15,13,14.0,5/5/2024,20:40
5/5/2024 20:50,14.0,21,18,7.0,10.0,33.9,-117.51,15,13,14.0,5/5/2024,20:50
5/5/2024 21:00,13.0,17,17,8.0,10.0,33.9,-117.51,14,13,13.5,5/5/2024,21:00
5/5/2024 21:10,12.0,15,15,8.0,10.0,33.9,-117.51,14,12,13.0,5/5/2024,21:10
5/5/2024 21:20,12.5,14,14,9.0,13.0,33.9,-117.51,14,12,13.0,5/5/2024,21:20
5/5/2024 21:30,19.25,22,20,15.0,20.0,33.9,-117.51,14,12,13.0,5/5/2024,21:30
5/5/2024 21:40,18.75,20,17,17.0,21.0,33.9,-117.51,14,12,13.0,5/5/2024,21:40
5/5/2024 21:50,18.25,20,16,17.0,20.0,33.9,-117.51,14,12,13.0,5/5/2024,21:50
5/5/2024 22:00,17.25,18,16,15.0,20.0,33.9,-117.51,13,12,12.5,5/5/2024,22:00
5/5/2024 22:10,15.75,15,14,15.0,19.0,33.9,-117.51,13,11,12.0,5/5/2024,22:10
5/5/2024 22:20,15.75,14,12,16.0,21.0,33.9,-117.51,13,11,12.0,5/5/2024,22:20
5/5/2024 22:30,15.75,14,12,16.0,21.0,33.9,-117.51,13,11,12.0,5/5/2024,22:30
5/5/2024 22:40,15.75,13,12,18.0,20.0,33.9,-117.51,13,11,12.0,5/5/2024,22:40
5/5/2024 22:50,16.25,14,13,17.0,21.0,33.9,-117.51,13,11,12.0,5/5/2024,22:50
5/5/2024 23:00,15.75,14,13,16.0,20.0,33.9,-117.51,13,11,12.0,5/5/2024,23:00
5/5/2024 23:10,14.75,13,12,16.0,18.0,33.9,-117.51,13,11,12.0,5/5/2024,23:10
5/5/2024 23:20,14.0,13,11,15.0,17.0,33.9,-117.51,13,11,12.0,5/5/2024,23:20
5/5/2024 23:30,13.5,12,10,14.0,18.0,33.9,-117.51,13,11,12.0,5/5/2024,23:30
5/5/2024 23:40,15.0,13,13,15.0,19.0,33.9,-117.51,12,10,11.0,5/5/2024,23:40
5/5/2024 23:50,15.0,13,12,15.0,20.0,33.9,-117.51,12,11,11.5,5/5/2024,23:50
5/6/2024 0:00,15.5,15,13,15.0,19.0,33.9,-117.51,12,10,11.0,5/6/2024,0:00
5/6/2024 0:10,14.75,15,13,14.0,17.0,33.9,-117.51,12,10,11.0,5/6/2024,0:10
5/6/2024 0:20,15.0,15,13,14.0,18.0,33.9,-117.51,12,10,11.0,5/6/2024,0:20
5/6/2024 0:30,14.75,15,13,14.0,17.0,33.9,-117.51,12,10,11.0,5/6/2024,0:30
5/6/2024 0:40,15.0,14,13,15.0,18.0,33.9,-117.51,12,10,11.0,5/6/2024,0:40
5/6/2024 0:50,15.5,15,14,15.0,18.0,33.9,-117.51,12,10,11.0,5/6/2024,0:50
5/6/2024 1:00,15.75,15,14,15.0,19.0,33.9,-117.51,12,10,11.0,5/6/2024,1:00
5/6/2024 1:10,15.75,16,12,15.0,20.0,33.9,-117.51,12,9,10.5,5/6/2024,1:10
5/6/2024 1:20,15.5,16,14,14.0,18.0,33.9,-117.51,11,9,10.0,5/6/2024,1:20
5/6/2024 1:30,16.25,16,13,16.0,20.0,33.9,-117.51,11,8,9.5,5/6/2024,1:30
5/6/2024 1:40,16.5,16,12,16.0,22.0,33.9,-117.51,11,9,10.0,5/6/2024,1:40
5/6/2024 1:50,17.25,18,14,17.0,20.0,33.9,-117.51,11,9,10.0,5/6/2024,1:50
5/6/2024 2:00,16.75,17,13,17.0,20.0,33.9,-117.51,11,9,10.0,5/6/2024,2:00
5/6/2024 2:10,17.75,17,17,16.0,21.0,33.9,-117.51,11,9,10.0,5/6/2024,2:10
5/6/2024 2:20,17.5,19,14,17.0,20.0,33.9,-117.51,11,9,10.0,5/6/2024,2:20
5/6/2024 2:30,17.0,16,15,17.0,20.0,33.9,-117.51,11,8,9.5,5/6/2024,2:30
5/6/2024 2:40,19.0,20,17,18.0,21.0,33.9,-117.51,11,8,9.5,5/6/2024,2:40
5/6/2024 2:50,19.75,22,19,17.0,21.0,33.9,-117.51,11,8,9.5,5/6/2024,2:50
5/6/2024 3:00,18.25,18,17,17.0,21.0,33.9,-117.51,11,8,9.5,5/6/2024,3:00
5/6/2024 3:10,19.0,22,18,16.0,20.0,33.9,-117.51,11,8,9.5,5/6/2024,3:10
5/6/2024 3:20,19.25,21,19,17.0,20.0,33.9,-117.51,11,8,9.5,5/6/2024,3:20
5/6/2024 3:30,19.0,23,18,17.0,18.0,33.9,-117.51,11,8,9.5,5/6/2024,3:30
5/6/2024 3:40,18.75,23,20,14.0,18.0,33.9,-117.51,10,8,9.0,5/6/2024,3:40
5/6/2024 3:50,18.75,24,20,14.0,17.0,33.9,-117.51,11,8,9.5,5/6/2024,3:50
5/6/2024 4:00,19.0,22,17,16.0,21.0,33.9,-117.51,10,8,9.0,5/6/2024,4:00
5/6/2024 4:10,18.25,21,18,16.0,18.0,33.9,-117.51,10,8,9.0,5/6/2024,4:10
5/6/2024 4:20,19.5,24,20,15.0,19.0,33.9,-117.51,10,8,9.0,5/6/2024,4:20
5/6/2024 4:30,19.5,25,20,15.0,18.0,33.9,-117.51,10,8,9.0,5/6/2024,4:30
5/6/2024 4:40,20.5,26,20,15.0,21.0,33.9,-117.51,10,8,9.0,5/6/2024,4:40
5/6/2024 4:50,21.75,28,21,17.0,21.0,33.9,-117.51,10,8,9.0,5/6/2024,4:50
5/6/2024 5:00,21.75,26,22,18.0,21.0,33.9,-117.51,9,7,8.0,5/6/2024,5:00
5/6/2024 5:10,21.0,27,22,14.0,21.0,33.9,-117.51,9,8,8.5,5/6/2024,5:10
5/6/2024 5:20,22.5,30,21,17.0,22.0,33.9,-117.51,9,7,8.0,5/6/2024,5:20
5/6/2024 5:30,23.5,29,23,19.0,23.0,33.9,-117.51,9,7,8.0,5/6/2024,5:30
5/6/2024 5:40,24.0,28,23,19.0,26.0,33.9,-117.51,9,7,8.0,5/6/2024,5:40
5/6/2024 5:50,25.25,28,21,24.0,28.0,33.9,-117.51,9,7,8.0,5/6/2024,5:50
5/6/2024 6:00,25.75,31,27,19.0,26.0,33.9,-117.51,9,7,8.0,5/6/2024,6:00
5/6/2024 6:10,25.0,31,24,21.0,24.0,33.9,-117.51,9,7,8.0,5/6/2024,6:10
5/6/2024 6:20,25.25,33,23,19.0,26.0,33.9,-117.51,9,7,8.0,5/6/2024,6:20
5/6/2024 6:30,28.5,39,31,19.0,25.0,33.9,-117.51,10,8,9.0,5/6/2024,6:30
5/6/2024 6:40,28.0,38,32,17.0,25.0,33.9,-117.51,9,8,8.5,5/6/2024,6:40
5/6/2024 6:50,28.75,38,33,19.0,25.0,33.9,-117.51,10,8,9.0,5/6/2024,6:50
5/6/2024 7:00,30.75,42,35,20.0,26.0,33.9,-117.51,10,8,9.0,5/6/2024,7:00
5/6/2024 7:10,32.25,43,38,24.0,24.0,33.9,-117.51,10,8,9.0,5/6/2024,7:10
5/6/2024 7:20,31.5,42,38,21.0,25.0,33.9,-117.51,10,8,9.0,5/6/2024,7:20
5/6/2024 7:30,32.0,40,35,24.0,29.0,33.9,-117.51,11,8,9.5,5/6/2024,7:30
5/6/2024 7:40,28.75,33,32,23.0,27.0,33.9,-117.51,11,9,10.0,5/6/2024,7:40
5/6/2024 7:50,31.0,37,32,24.0,31.0,33.9,-117.51,11,9,10.0,5/6/2024,7:50
5/6/2024 8:00,30.5,36,36,21.0,29.0,33.9,-117.51,11,9,10.0,5/6/2024,8:00
5/6/2024 8:10,29.75,37,34,23.0,25.0,33.9,-117.51,12,9,10.5,5/6/2024,8:10
5/6/2024 8:20,30.0,37,34,22.0,27.0,33.9,-117.51,12,10,11.0,5/6/2024,8:20
5/6/2024 8:30,32.0,38,34,25.0,31.0,33.9,-117.51,12,11,11.5,5/6/2024,8:30
5/6/2024 8:40,32.75,38,35,27.0,31.0,33.9,-117.51,12,12,12.0,5/6/2024,8:40
5/6/2024 8:50,31.5,39,31,25.0,31.0,33.9,-117.51,13,13,13.0,5/6/2024,8:50
5/6/2024 9:00,31.0,37,33,24.0,30.0,33.9,-117.51,13,14,13.5,5/6/2024,9:00
5/6/2024 9:10,28.75,34,33,21.0,27.0,33.9,-117.51,13,16,14.5,5/6/2024,9:10
5/6/2024 9:20,26.75,30,30,22.0,25.0,33.9,-117.51,13,17,15.0,5/6/2024,9:20
5/6/2024 9:30,24.75,29,26,19.0,25.0,33.9,-117.51,14,18,16.0,5/6/2024,9:30
5/6/2024 9:40,26.0,31,28,20.0,25.0,33.9,-117.51,14,18,16.0,5/6/2024,9:40
5/6/2024 9:50,25.5,30,26,20.0,26.0,33.9,-117.51,14,19,16.5,5/6/2024,9:50
5/6/2024 10:00,24.75,29,26,19.0,25.0,33.9,-117.51,15,20,17.5,5/6/2024,10:00
5/6/2024 10:10,27.0,32,30,21.0,25.0,33.9,-117.51,16,20,18.0,5/6/2024,10:10
5/6/2024 10:20,25.25,32,28,19.0,22.0,33.9,-117.51,16,21,18.5,5/6/2024,10:20
5/6/2024 10:30,24.75,32,32,16.0,19.0,33.9,-117.51,16,21,18.5,5/6/2024,10:30
5/6/2024 10:40,23.5,29,28,18.0,19.0,33.9,-117.51,17,22,19.5,5/6/2024,10:40
5/6/2024 10:50,23.25,31,28,15.0,19.0,33.9,-117.51,17,22,19.5,5/6/2024,10:50
5/6/2024 11:00,24.25,30,27,18.0,22.0,33.9,-117.51,17,22,19.5,5/6/2024,11:00
5/6/2024 11:10,25.25,30,27,20.0,24.0,33.9,-117.51,17,22,19.5,5/6/2024,11:10
5/6/2024 11:20,25.75,34,29,18.0,22.0,33.9,-117.51,18,22,20.0,5/6/2024,11:20
5/6/2024 11:30,25.5,32,29,18.0,23.0,33.9,-117.51,18,22,20.0,5/6/2024,11:30
5/6/2024 11:40,23.0,31,25,15.0,21.0,33.9,-117.51,19,23,21.0,5/6/2024,11:40
5/6/2024 11:50,21.75,28,24,14.0,21.0,33.9,-117.51,19,22,20.5,5/6/2024,11:50
5/6/2024 12:00,22.0,30,26,14.0,18.0,33.9,-117.51,19,22,20.5,5/6/2024,12:00
5/6/2024 12:10,22.25,32,28,13.0,16.0,33.9,-117.51,20,23,21.5,5/6/2024,12:10
5/6/2024 12:20,22.75,33,30,13.0,15.0,33.9,-117.51,21,24,22.5,5/6/2024,12:20
5/6/2024 12:30,22.5,32,29,13.0,16.0,33.9,-117.51,21,24,22.5,5/6/2024,12:30
5/6/2024 12:40,23.75,37,33,11.0,14.0,33.9,-117.51,22,24,23.0,5/6/2024,12:40
5/6/2024 12:50,28.25,45,41,12.0,15.0,33.9,-117.51,22,24,23.0,5/6/2024,12:50
5/6/2024 13:00,28.25,44,40,14.0,15.0,33.9,-117.51,23,25,24.0,5/6/2024,13:00
5/6/2024 13:10,28.5,44,42,13.0,15.0,33.9,-117.51,23,26,24.5,5/6/2024,13:10
5/6/2024 13:20,26.0,45,37,10.0,12.0,33.9,-117.51,23,25,24.0,5/6/2024,13:20
5/6/2024 13:30,27.0,46,38,11.0,13.0,33.9,-117.51,24,25,24.5,5/6/2024,13:30
5/6/2024 13:40,25.0,44,38,8.0,10.0,33.9,-117.51,24,25,24.5,5/6/2024,13:40
5/6/2024 13:50,25.0,43,38,8.0,11.0,33.9,-117.51,25,25,25.0,5/6/2024,13:50
5/6/2024 14:00,24.5,43,37,8.0,10.0,33.9,-117.51,25,24,24.5,5/6/2024,14:00
5/6/2024 14:10,23.5,40,36,9.0,9.0,33.9,-117.51,26,25,25.5,5/6/2024,14:10
5/6/2024 14:20,25.25,42,40,8.0,11.0,33.9,-117.51,26,24,25.0,5/6/2024,14:20
5/6/2024 14:30,23.5,39,35,10.0,10.0,33.9,-117.51,26,25,25.5,5/6/2024,14:30
5/6/2024 14:40,22.75,38,32,10.0,11.0,33.9,-117.51,26,25,25.5,5/6/2024,14:40
5/6/2024 14:50,20.25,31,29,10.0,11.0,33.9,-117.51,26,24,25.0,5/6/2024,14:50
5/6/2024 15:00,16.75,24,21,10.0,12.0,33.9,-117.51,27,24,25.5,5/6/2024,15:00
5/6/2024 15:10,14.75,21,19,9.0,10.0,33.9,-117.51,27,25,26.0,5/6/2024,15:10
5/6/2024 15:20,15.75,22,23,9.0,9.0,33.9,-117.51,27,25,26.0,5/6/2024,15:20
5/6/2024 15:30,17.5,25,24,9.0,12.0,33.9,-117.51,27,24,25.5,5/6/2024,15:30
5/6/2024 15:40,17.0,22,19,12.0,15.0,33.9,-117.51,27,23,25.0,5/6/2024,15:40
5/6/2024 15:50,17.25,20,18,14.0,17.0,33.9,-117.51,27,23,25.0,5/6/2024,15:50
5/6/2024 16:00,17.25,19,18,14.0,18.0,33.9,-117.51,27,23,25.0,5/6/2024,16:00
5/6/2024 16:10,18.25,19,20,15.0,19.0,33.9,-117.51,27,22,24.5,5/6/2024,16:10
5/6/2024 16:20,16.5,18,16,15.0,17.0,33.9,-117.51,27,21,24.0,5/6/2024,16:20
5/6/2024 16:30,17.0,19,17,14.0,18.0,33.9,-117.51,27,21,24.0,5/6/2024,16:30
5/6/2024 16:40,17.75,20,18,14.0,19.0,33.9,-117.51,27,21,24.0,5/6/2024,16:40
5/6/2024 16:50,18.75,22,20,15.0,18.0,33.9,-117.51,27,20,23.5,5/6/2024,16:50
5/6/2024 17:00,17.75,21,18,15.0,17.0,33.9,-117.51,27,20,23.5,5/6/2024,17:00
5/6/2024 17:10,17.25,20,19,13.0,17.0,33.9,-117.51,27,20,23.5,5/6/2024,17:10
5/6/2024 17:20,16.25,18,17,13.0,17.0,33.9,-117.51,27,19,23.0,5/6/2024,17:20
5/6/2024 17:30,14.25,17,15,11.0,14.0,33.9,-117.51,27,19,23.0,5/6/2024,17:30
5/6/2024 17:40,14.0,17,14,11.0,14.0,33.9,-117.51,26,19,22.5,5/6/2024,17:40
5/6/2024 17:50,14.75,19,17,10.0,13.0,33.9,-117.51,26,18,22.0,5/6/2024,17:50
5/6/2024 18:00,13.5,15,15,10.0,14.0,33.9,-117.51,25,18,21.5,5/6/2024,18:00
5/6/2024 18:10,13.0,16,15,9.0,12.0,33.9,-117.51,24,18,21.0,5/6/2024,18:10
5/6/2024 18:20,12.25,15,14,9.0,11.0,33.9,-117.51,24,18,21.0,5/6/2024,18:20
5/6/2024 18:30,12.75,16,14,9.0,12.0,33.9,-117.51,23,18,20.5,5/6/2024,18:30
5/6/2024 18:40,12.0,16,14,7.0,11.0,33.9,-117.51,22,17,19.5,5/6/2024,18:40
5/6/2024 18:50,12.5,13,14,11.0,12.0,33.9,-117.51,22,17,19.5,5/6/2024,18:50
5/6/2024 19:00,12.0,14,12,10.0,12.0,33.9,-117.51,21,17,19.0,5/6/2024,19:00
5/6/2024 19:10,11.5,13,12,8.0,13.0,33.9,-117.51,21,16,18.5,5/6/2024,19:10
5/6/2024 19:20,11.75,14,12,10.0,11.0,33.9,-117.51,21,16,18.5,5/6/2024,19:20
5/6/2024 19:30,11.0,12,12,9.0,11.0,33.9,-117.51,20,16,18.0,5/6/2024,19:30
5/6/2024 19:40,10.5,12,11,8.0,11.0,33.9,-117.51,19,16,17.5,5/6/2024,19:40
5/3/2024 21:50,92.0,44,140,,,33.92,-117.44,17,17,17.0,5/3/2024,21:50
5/3/2024 22:00,100.5,49,152,,,33.92,-117.44,17,17,17.0,5/3/2024,22:00
5/3/2024 22:10,85.0,51,119,,,33.92,-117.44,16,17,16.5,5/3/2024,22:10
5/3/2024 22:20,81.0,47,115,,,33.92,-117.44,16,17,16.5,5/3/2024,22:20
5/3/2024 22:30,90.5,45,136,,,33.92,-117.44,16,16,16.0,5/3/2024,22:30
5/3/2024 22:40,90.5,48,133,,,33.92,-117.44,16,16,16.0,5/3/2024,22:40
5/3/2024 22:50,84.0,46,122,,,33.92,-117.44,16,16,16.0,5/3/2024,22:50
5/3/2024 23:00,90.5,48,133,,,33.92,-117.44,16,16,16.0,5/3/2024,23:00
5/3/2024 23:10,91.0,50,132,,,33.92,-117.44,15,16,15.5,5/3/2024,23:10
5/3/2024 23:20,96.0,54,138,,,33.92,-117.44,15,15,15.0,5/3/2024,23:20
5/3/2024 23:30,96.0,53,139,,,33.92,-117.44,15,15,15.0,5/3/2024,23:30
5/3/2024 23:40,91.5,54,129,,,33.92,-117.44,15,15,15.0,5/3/2024,23:40
5/3/2024 23:50,94.5,56,133,,,33.92,-117.44,15,15,15.0,5/3/2024,23:50
5/4/2024 0:00,96.0,57,135,,,33.92,-117.44,15,15,15.0,5/4/2024,0:00
5/4/2024 0:10,92.5,59,126,,,33.92,-117.44,15,15,15.0,5/4/2024,0:10
5/4/2024 0:20,91.5,58,125,,,33.92,-117.44,15,15,15.0,5/4/2024,0:20
5/4/2024 0:30,92.0,58,126,,,33.92,-117.44,15,16,15.5,5/4/2024,0:30
5/4/2024 0:40,95.5,61,130,,,33.92,-117.44,15,16,15.5,5/4/2024,0:40
5/4/2024 0:50,94.0,61,127,,,33.92,-117.44,15,16,15.5,5/4/2024,0:50
5/4/2024 1:00,93.0,60,126,,,33.92,-117.44,15,16,15.5,5/4/2024,1:00
5/4/2024 1:10,95.0,61,129,,,33.92,-117.44,15,16,15.5,5/4/2024,1:10
5/4/2024 1:20,96.5,61,132,,,33.92,-117.44,15,16,15.5,5/4/2024,1:20
5/4/2024 1:30,98.5,61,136,,,33.92,-117.44,15,16,15.5,5/4/2024,1:30
5/4/2024 1:40,103.5,60,147,,,33.92,-117.44,15,16,15.5,5/4/2024,1:40
5/4/2024 1:50,101.0,62,140,,,33.92,-117.44,15,15,15.0,5/4/2024,1:50
5/4/2024 2:00,101.0,66,136,,,33.92,-117.44,15,16,15.5,5/4/2024,2:00
5/4/2024 2:10,101.0,65,137,,,33.92,-117.44,15,16,15.5,5/4/2024,2:10
5/4/2024 2:20,103.5,70,137,,,33.92,-117.44,15,16,15.5,5/4/2024,2:20
5/4/2024 2:30,105.5,75,136,,,33.92,-117.44,15,16,15.5,5/4/2024,2:30
5/4/2024 2:40,106.5,74,139,,,33.92,-117.44,15,16,15.5,5/4/2024,2:40
5/4/2024 2:50,104.5,70,139,,,33.92,-117.44,15,16,15.5,5/4/2024,2:50
5/4/2024 3:00,102.0,70,134,,,33.92,-117.44,15,16,15.5,5/4/2024,3:00
5/4/2024 3:10,102.0,66,138,,,33.92,-117.44,16,16,16.0,5/4/2024,3:10
5/4/2024 3:20,100.5,67,134,,,33.92,-117.44,15,16,15.5,5/4/2024,3:20
5/4/2024 3:30,100.5,66,135,,,33.92,-117.44,15,16,15.5,5/4/2024,3:30
5/4/2024 3:40,104.0,66,142,,,33.92,-117.44,15,16,15.5,5/4/2024,3:40
5/4/2024 3:50,98.5,61,136,,,33.92,-117.44,15,16,15.5,5/4/2024,3:50
5/4/2024 4:00,100.0,59,141,,,33.92,-117.44,15,16,15.5,5/4/2024,4:00
5/4/2024 4:10,107.0,59,155,,,33.92,-117.44,15,16,15.5,5/4/2024,4:10
5/4/2024 4:20,108.0,61,155,,,33.92,-117.44,15,16,15.5,5/4/2024,4:20
5/4/2024 4:30,105.5,64,147,,,33.92,-117.44,15,15,15.0,5/4/2024,4:30
5/4/2024 4:40,105.5,59,152,,,33.92,-117.44,14,15,14.5,5/4/2024,4:40
5/4/2024 4:50,98.5,56,141,,,33.92,-117.44,14,15,14.5,5/4/2024,4:50
5/4/2024 5:00,94.0,56,132,,,33.92,-117.44,14,15,14.5,5/4/2024,5:00
5/4/2024 5:10,100.5,59,142,,,33.92,-117.44,14,15,14.5,5/4/2024,5:10
5/4/2024 5:20,94.0,55,133,,,33.92,-117.44,14,15,14.5,5/4/2024,5:20
5/4/2024 5:30,92.5,53,132,,,33.92,-117.44,14,15,14.5,5/4/2024,5:30
5/4/2024 5:40,90.0,51,129,,,33.92,-117.44,14,15,14.5,5/4/2024,5:40
5/4/2024 5:50,91.5,52,131,,,33.92,-117.44,14,15,14.5,5/4/2024,5:50
5/4/2024 6:00,90.5,51,130,,,33.92,-117.44,14,14,14.0,5/4/2024,6:00
5/4/2024 6:10,90.0,51,129,,,33.92,-117.44,14,15,14.5,5/4/2024,6:10
5/4/2024 6:20,91.5,53,130,,,33.92,-117.44,14,15,14.5,5/4/2024,6:20
5/4/2024 6:30,94.0,51,137,,,33.92,-117.44,14,15,14.5,5/4/2024,6:30
5/4/2024 6:40,95.5,52,139,,,33.92,-117.44,14,15,14.5,5/4/2024,6:40
5/4/2024 6:50,100.0,56,144,,,33.92,-117.44,14,15,14.5,5/4/2024,6:50
5/4/2024 7:00,99.5,59,140,,,33.92,-117.44,14,15,14.5,5/4/2024,7:00
5/4/2024 7:10,100.5,61,140,,,33.92,-117.44,14,15,14.5,5/4/2024,7:10
5/4/2024 7:20,98.0,61,135,,,33.92,-117.44,15,15,15.0,5/4/2024,7:20
5/4/2024 7:30,100.0,64,136,,,33.92,-117.44,15,15,15.0,5/4/2024,7:30
5/4/2024 7:40,114.5,71,158,,,33.92,-117.44,15,15,15.0,5/4/2024,7:40
5/4/2024 7:50,115.0,71,159,,,33.92,-117.44,15,15,15.0,5/4/2024,7:50
5/4/2024 8:00,114.5,73,156,,,33.92,-117.44,15,16,15.5,5/4/2024,8:00
5/4/2024 8:10,114.0,79,149,,,33.92,-117.44,16,16,16.0,5/4/2024,8:10
5/4/2024 8:20,106.5,75,138,,,33.92,-117.44,16,16,16.0,5/4/2024,8:20
5/4/2024 8:30,104.5,73,136,,,33.92,-117.44,16,16,16.0,5/4/2024,8:30
5/4/2024 8:40,105.0,75,135,,,33.92,-117.44,16,16,16.0,5/4/2024,8:40
5/4/2024 8:50,110.5,81,140,,,33.92,-117.44,16,16,16.0,5/4/2024,8:50
5/4/2024 9:00,109.0,83,135,,,33.92,-117.44,16,16,16.0,5/4/2024,9:00
5/4/2024 9:10,103.0,79,127,,,33.92,-117.44,16,16,16.0,5/4/2024,9:10
5/4/2024 9:20,105.0,72,138,,,33.92,-117.44,17,16,16.5,5/4/2024,9:20
5/4/2024 9:30,101.0,63,139,,,33.92,-117.44,17,17,17.0,5/4/2024,9:30
5/4/2024 9:40,99.0,66,132,,,33.92,-117.44,17,16,16.5,5/4/2024,9:40
5/4/2024 9:50,94.5,57,132,,,33.92,-117.44,17,17,17.0,5/4/2024,9:50
5/4/2024 10:00,93.5,58,129,,,33.92,-117.44,17,17,17.0,5/4/2024,10:00
5/4/2024 10:10,92.0,63,121,,,33.92,-117.44,18,17,17.5,5/4/2024,10:10
5/4/2024 10:20,91.5,64,119,,,33.92,-117.44,18,17,17.5,5/4/2024,10:20
5/4/2024 10:30,91.0,65,117,,,33.92,-117.44,18,17,17.5,5/4/2024,10:30
5/4/2024 10:40,86.0,60,112,,,33.92,-117.44,19,18,18.5,5/4/2024,10:40
5/4/2024 10:50,84.5,56,113,,,33.92,-117.44,19,18,18.5,5/4/2024,10:50
5/4/2024 11:00,86.0,54,118,,,33.92,-117.44,19,18,18.5,5/4/2024,11:00
5/4/2024 11:10,81.5,50,113,,,33.92,-117.44,19,18,18.5,5/4/2024,11:10
5/4/2024 11:20,78.5,42,115,,,33.92,-117.44,19,19,19.0,5/4/2024,11:20
5/4/2024 11:30,74.5,42,107,,,33.92,-117.44,21,19,20.0,5/4/2024,11:30
5/4/2024 11:40,77.5,43,112,,,33.92,-117.44,21,19,20.0,5/4/2024,11:40
5/4/2024 11:50,74.0,32,116,,,33.92,-117.44,22,19,20.5,5/4/2024,11:50
5/4/2024 12:00,71.0,30,112,,,33.92,-117.44,22,19,20.5,5/4/2024,12:00
5/4/2024 12:10,73.5,31,116,,,33.92,-117.44,22,20,21.0,5/4/2024,12:10
5/4/2024 12:20,69.0,22,116,,,33.92,-117.44,22,20,21.0,5/4/2024,12:20
5/4/2024 12:30,68.5,22,115,,,33.92,-117.44,22,20,21.0,5/4/2024,12:30
5/4/2024 12:40,63.5,18,109,,,33.92,-117.44,22,20,21.0,5/4/2024,12:40
5/4/2024 12:50,64.0,19,109,,,33.92,-117.44,22,19,20.5,5/4/2024,12:50
5/4/2024 13:00,66.5,18,115,,,33.92,-117.44,21,19,20.0,5/4/2024,13:00
5/4/2024 13:10,68.0,24,112,,,33.92,-117.44,21,19,20.0,5/4/2024,13:10
5/4/2024 13:20,65.0,22,108,,,33.92,-117.44,20,19,19.5,5/4/2024,13:20
5/4/2024 13:30,67.0,24,110,,,33.92,-117.44,20,19,19.5,5/4/2024,13:30
5/4/2024 13:40,71.5,28,115,,,33.92,-117.44,21,18,19.5,5/4/2024,13:40
5/4/2024 13:50,71.0,29,113,,,33.92,-117.44,21,19,20.0,5/4/2024,13:50
